pgs_id	total	label	performance	applicability	match_confidence	performance_source	trait	method_name	variants_number	performance_detail	applicability_detail	match_detail
PGS003223	53	likely	8	30	15	measured	Estimated glomerular filtration rate	PRS-CS	1117334	R²=0.0180 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003224	61	confident	16	30	15	measured	Estimated glomerular filtration rate	lassosum	456946	R²=0.0688 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003225	61	confident	16	30	15	measured	Estimated glomerular filtration rate	Pruning and Thresholding (P+T)	2092	R²=0.0513 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003226	61	confident	16	30	15	measured	Estimated glomerular filtration rate	PLINK	2127	R²=0.0510 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003227	61	confident	16	30	15	measured	Estimated glomerular filtration rate	DBSLMM	4728961	R²=0.0565 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003228	61	confident	16	30	15	measured	Estimated glomerular filtration rate	PRS-CS	1118118	R²=0.0610 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003229	49	likely	4	30	15	measured	Creatine	lassosum	557260	R²=0.0006 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003230	49	likely	4	30	15	measured	Creatine	Pruning and Thresholding (P+T)	11173	R²=0.0005 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003231	49	likely	4	30	15	measured	Creatine	PLINK	19491	R²=0.0005 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003232	49	likely	4	30	15	measured	Creatine	DBSLMM	7062258	R²=0.0012 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003233	49	likely	4	30	15	measured	Creatine	PRS-CS	1113832	R²=0.0012 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003234	49	likely	4	30	15	measured	Creatine	lassosum	530378	R²=0.0009 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003235	49	likely	4	30	15	measured	Creatine	Pruning and Thresholding (P+T)	10760	R²=0.0010 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003236	49	likely	4	30	15	measured	Creatine	PLINK	19006	R²=0.0011 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003237	49	likely	4	30	15	measured	Creatine	DBSLMM	7021804	R²=0.0008 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003238	49	likely	4	30	15	measured	Creatine	PRS-CS	1113832	R²=0.0011 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003239	57	likely	12	30	15	measured	Creatine	lassosum	828634	R²=0.0276 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003240	57	likely	12	30	15	measured	Creatine	Pruning and Thresholding (P+T)	19120	R²=0.0233 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003241	57	likely	12	30	15	measured	Creatine	PLINK	29361	R²=0.0217 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003242	57	likely	12	30	15	measured	Creatine	DBSLMM	7451744	R²=0.0244 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003243	57	likely	12	30	15	measured	Creatine	PRS-CS	1113831	R²=0.0303 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003244	57	likely	12	30	15	measured	Creatine	lassosum	638561	R²=0.0220 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003245	53	likely	8	30	15	measured	Creatine	Pruning and Thresholding (P+T)	3503	R²=0.0180 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003246	53	likely	8	30	15	measured	Creatine	PLINK	6012	R²=0.0122 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003247	53	likely	8	30	15	measured	Creatine	DBSLMM	7451626	R²=0.0180 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003248	57	likely	12	30	15	measured	Creatine	PRS-CS	1113831	R²=0.0257 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003249	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	202159	R²=0.0177 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003250	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	108	R²=0.0098 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003251	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	108	R²=0.0098 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003252	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	59729	R²=0.0002 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003253	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	1109085	R²=0.0199 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003254	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	2986	R²=0.0097 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003255	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	352	R²=0.0085 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003256	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	641	R²=0.0076 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003257	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	3145	R²=0.0000 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003258	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	16682	R²=0.0049 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003259	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	87064	R²=0.0185 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003260	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	234	R²=0.0113 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003261	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	234	R²=0.0113 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003262	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	1005540	R²=0.0118 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003263	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	932548	R²=0.0183 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003264	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	214280	R²=0.0232 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003265	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	176	R²=0.0151 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003266	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	176	R²=0.0151 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003267	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	22376	R²=0.0000 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003268	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	1109812	R²=0.0250 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003269	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	2989	R²=0.0157 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003270	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	314	R²=0.0133 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003271	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	600	R²=0.0134 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003272	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	2305	R²=0.0002 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003273	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	16686	R²=0.0074 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003274	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Creatine)	lassosum	87693	R²=0.0241 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003275	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	Pruning and Thresholding (P+T)	458	R²=0.0177 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003276	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	PLINK	458	R²=0.0179 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003277	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Creatine)	DBSLMM	963494	R²=0.0148 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003278	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Creatine)	PRS-CS	932878	R²=0.0224 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003279	33	uncertain	4	14	15	measured	Cystatin C	lassosum	879560	R²=0.0017 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003280	33	uncertain	4	14	15	measured	Cystatin C	Pruning and Thresholding (P+T)	346	R²=0.0000 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003281	33	uncertain	4	14	15	measured	Cystatin C	PLINK	415	R²=0.0000 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003282	33	uncertain	4	14	15	measured	Cystatin C	DBSLMM	7451904	R²=0.0003 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003283	33	uncertain	4	14	15	measured	Cystatin C	PRS-CS	1113831	R²=0.0031 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003284	33	uncertain	4	14	15	measured	Cystatin C	lassosum	735756	R²=0.0022 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003285	33	uncertain	4	14	15	measured	Cystatin C	Pruning and Thresholding (P+T)	931	R²=0.0000 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003286	33	uncertain	4	14	15	measured	Cystatin C	PLINK	1057	R²=0.0001 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003287	33	uncertain	4	14	15	measured	Cystatin C	DBSLMM	7451726	R²=0.0000 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003288	33	uncertain	4	14	15	measured	Cystatin C	PRS-CS	1113831	R²=0.0024 (1 studies)	gwas=12/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003289	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	162595	R²=0.0004 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003290	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	48	R²=0.0000 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003291	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	49	R²=0.0001 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003292	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	88980	R²=0.0026 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003293	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	1114109	R²=0.0131 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003294	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	1954	R²=0.0040 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003295	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	42	R²=0.0074 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003296	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	87	R²=0.0000 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003297	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	7372	R²=0.0093 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003298	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	16681	R²=0.0103 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003299	53	likely	8	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	62133	R²=0.0150 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003300	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	203	R²=0.0002 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003301	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	204	R²=0.0001 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003302	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	695827	R²=0.0007 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003303	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	933013	R²=0.0349 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003304	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	174315	R²=0.0356 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003305	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	15	R²=0.0326 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003306	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	15	R²=0.0326 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003307	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	11672	R²=0.0001 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003308	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	1114999	R²=0.0251 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003309	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	1954	R²=0.0335 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003310	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	6	R²=0.0300 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003311	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	7	R²=0.0304 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003312	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	6375	R²=0.0282 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003313	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	16685	R²=0.0037 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003314	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	lassosum	62626	R²=0.0375 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003315	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	Pruning and Thresholding (P+T)	2	R²=0.0336 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003316	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PLINK	2	R²=0.0336 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003317	49	likely	4	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	DBSLMM	594334	R²=0.0084 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003318	57	likely	12	30	15	measured	Estimated glomerular filtration rate (Cystatin C)	PRS-CS	933341	R²=0.0255 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003319	49	likely	4	30	15	measured	Insomnia	lassosum	578551	OR=0.98 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003320	49	likely	4	30	15	measured	Insomnia	Pruning and Thresholding (P+T)	147	OR=0.98 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003321	49	likely	4	30	15	measured	Insomnia	PLINK	148	OR=0.97 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003322	49	likely	4	30	15	measured	Insomnia	DBSLMM	8590163	OR=0.97 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003323	49	likely	4	30	15	measured	Insomnia	PRS-CS	1113832	OR=0.99 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003324	46	likely	1	30	15	measured	Insomnia	lassosum	464576	AUROC=0.507 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003325	47	likely	2	30	15	measured	Insomnia	Pruning and Thresholding (P+T)	28289	AUROC=0.524 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003326	47	likely	2	30	15	measured	Insomnia	PLINK	27462	AUROC=0.522 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003327	46	likely	1	30	15	measured	Insomnia	DBSLMM	6214923	AUROC=0.510 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003328	47	likely	2	30	15	measured	Insomnia	PRS-CS	1065129	AUROC=0.524 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003329	55	likely	10	30	15	partial	Gout	Genome-wide significant SNPs	19	11 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003330	55	likely	10	30	15	partial	Factor VIII levels	Genome-wide significant SNPs	10	3 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003331	55	likely	10	30	15	partial	Prostate cancer	LASSO	290	15 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003332	59	likely	14	30	15	measured	Venous thromboembolism	PRS-CS	1092045	AUROC=0.680 (2 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003333	57	likely	12	30	15	measured	Major Depressive Disorder	PRS-CS-auto	1088415	R²=0.0220 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003334	55	likely	10	30	15	partial	Dementia	Genome-wide significant SNPs	27	9 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003335	55	likely	10	30	15	partial	Bladder cancer	Genome-wide significant SNPs	18	9 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003336	34	uncertain	14	5	15	measured	Fasting plasma glucose	Genome-wide significant SNPs	56	OR=1.46 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003337	34	uncertain	14	5	15	measured	HbA1c	Genome-wide significant SNPs	68	OR=1.35 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003338	24	discard	4	5	15	measured	HDL cholesterol	Genome-wide significant SNPs	79	OR=1.04 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003339	24	discard	4	5	15	measured	LDL cholesterol	Genome-wide significant SNPs	65	OR=1.00 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003340	24	discard	4	5	15	measured	Triglyceride level	Genome-wide significant SNPs	65	OR=1.01 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003341	24	discard	4	5	15	measured	Total cholesterol	Genome-wide significant SNPs	91	OR=0.99 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003342	24	discard	4	5	15	measured	Alanine aminotransferase level	Genome-wide significant SNPs	51	OR=1.05 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003343	24	discard	4	5	15	measured	Aspartate aminotransferase level	Genome-wide significant SNPs	54	OR=0.99 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003344	24	discard	4	5	15	measured	Gamma-glutamyl transferase	Genome-wide significant SNPs	82	OR=1.04 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003345	30	uncertain	10	5	15	partial	Fasting plasma glucose	Genome-wide significant SNPs	60	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003346	30	uncertain	10	5	15	partial	HbA1c	Genome-wide significant SNPs	74	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003347	30	uncertain	10	5	15	partial	HDL cholesterol	Genome-wide significant SNPs	92	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003348	30	uncertain	10	5	15	partial	LDL cholesterol	Genome-wide significant SNPs	78	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003349	30	uncertain	10	5	15	partial	Triglyceride level	Genome-wide significant SNPs	76	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003350	30	uncertain	10	5	15	partial	Total cholesterol	Genome-wide significant SNPs	102	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003351	30	uncertain	10	5	15	partial	Alanine aminotransferase level	Genome-wide significant SNPs	57	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003352	30	uncertain	10	5	15	partial	Aspartate aminotransferase level	Genome-wide significant SNPs	56	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003353	41	likely	21	5	15	measured	Type 2 diabetes (T2D)	Genome-wide significant SNPs	287	AUROC=0.765 (2 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003354	56	likely	11	30	15	measured	Childhood steroid-sensitive nephrotic syndrome	Genome-wide significant SNPs	5	AUROC=0.638 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003355	55	likely	10	30	15	partial	Coronary artery disease	LDpred	1532758	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003356	53	likely	14	24	15	measured	Coronary artery disease	LDpred	2324683	OR=1.44 (2 studies)	gwas=6/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003357	46	likely	26	5	15	measured	Smoking initiation	LDpred	1194472	OR=0.45 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003358	46	likely	26	5	15	measured	Smoking initiation	LDpred	1109850	OR=0.46 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003359	46	likely	26	5	15	measured	Smoking initiation	LDpred	859206	OR=0.34 (1 studies)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003360	53	likely	8	30	15	measured	Smoking initiation	LDpred	1055915	OR=0.85 (1 studies)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003361	30	uncertain	10	5	15	partial	Age of smoking initiation	LDpred	1193754	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003362	30	uncertain	10	5	15	partial	Age of smoking initiation	LDpred	1073689	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003363	30	uncertain	10	5	15	partial	Age of smoking initiation	LDpred	858406	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003364	55	likely	10	30	15	partial	Age of smoking initiation	LDpred	1055960	2 evals (no AUROC/R²/OR)	gwas=12/12, eval=10/10, pop_eval=8/8	cov=?; Z=?
PGS003365	30	uncertain	10	5	15	partial	Cigarettes smoked per day	LDpred	1196168	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003366	30	uncertain	10	5	15	partial	Cigarettes smoked per day	LDpred	1112206	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
PGS003367	30	uncertain	10	5	15	partial	Cigarettes smoked per day	LDpred	858414	1 evals (no AUROC/R²/OR)	gwas=3/12, eval=2/10, pop_eval=0/8	cov=?; Z=?
